"Variable","median_mda","iqr25","iqr75"
"Otu001056",0,0,0
"Otu001059",0,0,0
"Otu001060",0,0,0
"Otu001061",0,0,0
"Otu001063",0,0,0
"Otu001064",0,0,0
"Otu001066",0,0,0
"Otu001071",0,0,0.0155384615384615
"Otu001073",0,0,0
"Otu001080",0,0,0
"Otu001086",0,0,0
"Otu001087",0,0,0.00976610998650473
"Otu001089",0,0,0
"Otu001090",0,0,0
"Otu001095",0,0,0.00784090909090909
"Otu001097",0,0,0.00142857142857143
"Otu001101",0,0,0
"Otu001102",0,0,0
"Otu001103",0,0,0
"Otu001104",0,0,0
"Otu001106",0,0,0
"Otu001108",0,0,0
"Otu001109",0,0,0
"Otu001110",0,0,0.000833333333333333
"Otu001111",0,0,0
"Otu001116",0,0,0
"Otu001119",0,0,0
"Otu001121",0,0,0.0189605263157895
"Otu001126",0,0,0
"Otu001128",0,0,0.0162251461988304
"Otu001129",0,0,0
"Otu001130",0,0,0
"Otu001131",0,0,0
"Otu001133",0,0,0.0135919540229885
"Otu001134",0,0,0
"Otu001135",0,0,0
"Otu001137",0,0,0
"Otu001140",0,0,0.00261363636363637
"Otu001141",0,0,0
"Otu001142",0,0,0.0161666666666667
"Otu001143",0,0,0
"Otu001145",0,0,0
"Otu001151",0,0,0
"Otu001153",0,0,0
"Otu001158",0,0,0
"Otu001162",0,0,0.0161666666666667
"Otu001167",0,0,0
"Otu001168",0,0,0
"Otu001170",0,0,0.00527777777777778
"Otu001172",0,0,0
"Otu001173",0,0,0.000151515151515151
"Otu001176",0,0,0
"Otu001177",0,0,0.0100820918212223
"Otu001179",0,0,0.00607314481856817
"Otu001181",0,0,0
"Otu001184",0,0,0
"Otu001186",0,0,0
"Otu001191",0,0,0
"Otu001194",0,0,0.00141666666666667
"Otu001199",0,0,0
"Otu001200",0,0,0.00633661477411477
"Otu001201",0,0,0.0279222171433547
"Otu001202",0,0,0
"Otu001206",0,0,0
"Otu001207",0,0,0.00467194570135747
"Otu001218",0,0,0.0186507936507937
"Otu001223",0,0,0
"Otu001225",0,0,0
"Otu001234",0,0,0
"Otu001240",0,0,0
"Otu001242",0,0,0
"Otu001244",0,0,0
"Otu001248",0,0,0
"Otu001252",0,0,0
"Otu001253",0,0,0.0187683823529412
"Otu001254",0,0,0
"Otu001259",0,0,0
"Otu001261",0,0,0.0363988095238095
"Otu001262",0,0,0
"Otu001266",0,0,0
"Otu001267",0,0,0
"Otu001269",0,0,0
"Otu001270",0,0,0
"Otu001271",0,0,0
"Otu001273",0,0,0
"Otu001274",0,0,0
"Otu001275",0,0,0
"Otu001280",0,0,0.000208333333333333
"Otu001284",0,0,0
"Otu001285",0,0,0
"Otu001288",0,0,0
"Otu001290",0,0,0
"Otu001291",0,0,0
"Otu001298",0,0,0
"Otu001300",0,0,0
"Otu001302",0,0,0
"Otu001303",0,0,0
"Otu001307",0,0,0
"Otu001308",0,0,0
"Otu001309",0,0,0
"Otu001311",0,0,0
"Otu001312",0,0,0
"Otu001313",0,0,0.00298684210526315
"Otu001316",0,0,0
"Otu001318",0,0,0
"Otu001329",0,0,0
"Otu001334",0,0,0
"Otu001335",0,0,0.00343948412698413
"Otu001338",0,0,0
"Otu001340",0,0,0
"Otu001348",0,0,0.0189514742014742
"Otu001354",0,0,0.0152277510141988
"Otu001355",0,0,0.00562271062271062
"Otu001357",0,0,0
"Otu001360",0,0,0
"Otu001363",0,0,0
"Otu001365",0,0,0
"Otu001367",0,0,0
"Otu001368",0,0,0
"Otu001372",0,0,0
"Otu001374",0,0,0
"Otu001376",0,0,0
"Otu001378",0,0,0
"Otu001379",0,0,0.0185178571428571
"Otu001380",0,0,0
"Otu001381",0,0,0
"Otu001387",0,0,0
"Otu001390",0,0,0
"Otu001395",0,0,0.019047619047619
"Otu001400",0,0,0
"Otu001401",0,0,0.0165747549019608
"Otu001402",0,0,0
"Otu001410",0,0,0.013375
"Otu001411",0,0,0
"Otu001413",0,0,0.00126717032967033
"Otu001414",0,0,0
"Otu001415",0,0,0.00025
"Otu001419",0,0,0.00410732714138287
"Otu001422",0,0,0.00278409090909091
"Otu001423",0,0,0
"Otu001426",0,0,0.00390090811965811
"Otu001427",0,0,0
"Otu001429",0,0,0
"Otu001430",0,0,0
"Otu001433",0,0,0.0372627591706539
"Otu001441",0,0,0
"Otu001442",0,0,0
"Otu001444",0,0,0.0144892344497608
"Otu001447",0,0,0
"Otu001450",0,0,0
"Otu001451",0,0,0
"Otu001452",0,0,0
"Otu001455",0,0,0
"Otu001457",0,0,0
"Otu001459",0,0,0
"Otu001463",0,0,0
"Otu001469",0,0,0
"Otu001471",0,0,0
"Otu001472",0,0,0
"Otu001475",0,0,0.0128329989195864
"Otu001478",0,0,0.00553409090909092
"Otu001481",0,0,0.0185138248847926
"Otu001482",0,0,0
"Otu001487",0,0,0.00159051881622212
"Otu001488",0,0,0
"Otu001495",0,0,0.014
"Otu001500",0,0,0
"Otu001506",0,0,0
"Otu001508",0,0,0
"Otu001509",0,0,0
"Otu001511",0,0,0
"Otu001514",0,0,0
"Otu001518",0,0,0.0187058823529412
"Otu001519",0,0,0
"Otu001520",0,0,0.0168840579710145
"Otu001524",0,0,0
"Otu001525",0,0,0
"Otu001531",0,0,0
"Otu001532",0,0,0
"Otu001534",0,0,0.000365497076023393
"Otu001538",0,0,0
"Otu001541",0,0,0
"Otu001543",0,0,0.0233753416154732
"Otu001546",0,0,0
"Otu001555",0,0,0
"Otu001564",0,0,0
"Otu001579",0,0,0
"Otu001580",0,0,0.00771428571428571
"Otu001586",0,0,0.0171153846153846
"Otu001587",0,0,0
"Otu001589",0,0,0.000204545454545457
"Otu001590",0,0,0
"Otu001593",0,0,0
"Otu001595",0,0,0
"Otu001599",0,0,0
"Otu001600",0,0,0
"Otu001607",0,0,0
"Otu001608",0,0,0
"Otu001622",0,0,0
"Otu001630",0,0,0
"Otu001631",0,0,0
"Otu001639",0,0,0
"Otu001641",0,0,0.0360416666666667
"Otu001642",0,0,0.0125714285714286
"Otu001647",0,0,0
"Otu001648",0,0,0
"Otu001650",0,0,0
"Otu001655",0,0,0
"Otu001657",0,0,0
"Otu001658",0,0,0.00383333333333334
"Otu001663",0,0,0
"Otu001664",0,0,0
"Otu001670",0,0,0
"Otu001672",0,0,0
"Otu001677",0,0,0
"Otu001680",0,0,0.00125437062937063
"Otu001681",0,0,0
"Otu001700",0,0,0
"Otu001703",0,0,0
"Otu001709",0,0,0.00354166666666667
"Otu001714",0,0,0
"Otu001718",0,0,0
"Otu001722",0,0,0
"Otu001724",0,0,0
"Otu001730",0,0,0
"Otu001734",0,0,0
"Otu001738",0,0,0
"Otu001739",0,0,0
"Otu001740",0,0,0.00693750000000001
"Otu001743",0,0,0
"Otu001744",0,0,0
"Otu001748",0,0,0
"Otu001749",0,0,0
"Otu001757",0,0,0.0148512949039265
"Otu001766",0,0,0
"Otu001770",0,0,0
"Otu001772",0,0,0.00720525130393551
"Otu001773",0,0,0
"Otu001777",0,0,0
"Otu001780",0,0,0
"Otu001782",0,0,0.00301395730706076
"Otu001786",0,0,0
"Otu001796",0,0,0
"Otu001800",0,0,0
"Otu001803",0,0,0
"Otu001807",0,0,0
"Otu001809",0,0,0
"Otu001812",0,0,0
"Otu001815",0,0,0
"Otu001817",0,0,0
"Otu001820",0,0,0
"Otu001823",0,0,0.000535714285714286
"Otu001828",0,0,0
"Otu001834",0,0,0
"Otu001844",0,0,0
"Otu001848",0,0,0
"Otu001851",0,0,0
"Otu001856",0,0,0
"Otu001859",0,0,0
"Otu001860",0,0,0.0176521739130435
"Otu001863",0,0,0
"Otu001864",0,0,0
"Otu001870",0,0,0.0447855937921727
"Otu001871",0,0,0
"Otu001877",0,0,0
"Otu001881",0,0,0.0163182835086061
"Otu001884",0,0,0
"Otu001894",0,0,0
"Otu001901",0,0,0.0183928571428571
"Otu001905",0,0,0
"Otu001906",0,0,0.018489010989011
"Otu001909",0,0,0.00067032967032967
"Otu001929",0,0,0
"Otu001933",0,0,0
"Otu001934",0,0,0
"Otu001941",0,0,0.0123333333333333
"Otu001942",0,0,0.0190683229813665
"Otu001944",0,0,0
"Otu001948",0,0,0
"Otu001951",0,0,0
"Otu001953",0,0,0
"Otu001956",0,0,0
"Otu001957",0,0,0
"Otu001958",0,0,0
"Otu001959",0,0,0
"Otu001961",0,0,0
"Otu001965",0,0,0
"Otu001971",0,0,0
"Otu001979",0,0,0
"Otu001988",0,0,0
"Otu001991",0,0,0
"Otu002003",0,0,0
"Otu002009",0,0,0
"Otu002012",0,0,0
"Otu002014",0,0,0
"Otu002016",0,0,0
"Otu002021",0,0,0
"Otu002024",0,0,0.0184166666666667
"Otu002029",0,0,0
"Otu002047",0,0,0.00889504503027521
"Otu002048",0,0,0
"Otu002049",0,0,0
"Otu002050",0,0,0
"Otu002053",0,0,0
"Otu002058",0,0,0
"Otu002065",0,0,0
"Otu002068",0,0,0.00107638888888889
"Otu002070",0,0,0
"Otu002077",0,0,0
"Otu002082",0,0,0
"Otu002088",0,0,0
"Otu002089",0,0,0
"Otu002095",0,0,0
"Otu002097",0,0,0
"Otu002099",0,0,0.0109851551956815
"Otu002100",0,0,0
"Otu002103",0,0,0
"Otu002106",0,0,0.0174383116883117
"Otu002118",0,0,0
"Otu002122",0,0,0
"Otu002126",0,0,0
"Otu002129",0,0,0
"Otu002135",0,0,0
"Otu002138",0,0,0
"Otu002144",0,0,0.0181153846153846
"Otu002155",0,0,0
"Otu002158",0,0,0.0185479520479521
"Otu002164",0,0,0
"Otu002176",0,0,0
"Otu002179",0,0,0
"Otu002187",0,0,0
"Otu002189",0,0,0
"Otu002207",0,0,0.00682604853657486
"Otu002209",0,0,0
"Otu002210",0,0,0
"Otu002213",0,0,8.9285714285714e-05
"Otu002223",0,0,0
"Otu002235",0,0,0
"Otu002242",0,0,0
"Otu002259",0,0,0
"Otu002261",0,0,0.0100454545454545
"Otu002267",0,0,0.018
"Otu002283",0,0,0.0190021929824561
"Otu002285",0,0,0
"Otu002315",0,0,0
"Otu002324",0,0,0
"Otu002340",0,0,0
"Otu002354",0,0,0.00337861626864185
"Otu002358",0,0,0
"Otu002364",0,0,0
"Otu002366",0,0,0
"Otu002377",0,0,0
"Otu002383",0,0,0.0114076923076923
"Otu002387",0,0,0
"Otu002389",0,0,0
"Otu002397",0,0,0
"Otu002399",0,0,0
"Otu002402",0,0,0
"Otu002403",0,0,0
"Otu002404",0,0,0
"Otu002418",0,0,0
"Otu002421",0,0,0
"Otu002429",0,0,0
"Otu002434",0,0,0
"Otu002436",0,0,0
"Otu002440",0,0,0
"Otu002445",0,0,0
"Otu002464",0,0,0
"Otu002465",0,0,0
"Otu002466",0,0,0
"Otu002473",0,0,0
"Otu002474",0,0,0.00901428571428572
"Otu002484",0,0,0
"Otu002486",0,0,0
"Otu002504",0,0,0
"Otu002511",0,0,0
"Otu002519",0,0,0
"Otu002540",0,0,0
"Otu002545",0,0,0
"Otu002549",0,0,0
"Otu002551",0,0,0
"Otu002554",0,0,0
"Otu002555",0,0,0
"Otu002556",0,0,0
"Otu002572",0,0,0
"Otu002577",0,0,0.0282617382617383
"Otu002594",0,0,0
"Otu002596",0,0,0
"Otu002599",0,0,0
"Otu002602",0,0,0
"Otu002604",0,0,0
"Otu002620",0,0,0
"Otu002644",0,0,0
"Otu002648",0,0,0
"Otu002650",0,0,0
"Otu002656",0,0,0
"Otu002677",0,0,0.00062179487179487
"Otu002694",0,0,0.0168181818181818
"Otu002704",0,0,0
"Otu002721",0,0,0
"Otu002733",0,0,0
"Otu002736",0,0,0.00525
"Otu002737",0,0,0
"Otu002738",0,0,0
"Otu002750",0,0,0
"Otu002754",0,0,0
"Otu002807",0,0,0.019047619047619
"Otu002817",0,0,0
"Otu002827",0,0,0
"Otu002829",0,0,0
"Otu002837",0,0,0.00277700391006843
"Otu002864",0,0,0
"Otu002883",0,0,0
"Otu002890",0,0,0
"Otu002907",0,0,0
"Otu002917",0,0,0
"Otu002919",0,0,0
"Otu002935",0,0,0
"Otu002936",0,0,0.0171428571428571
"Otu002945",0,0,0
"Otu002963",0,0,0
"Otu002965",0,0,0
"Otu002968",0,0,0
"Otu002969",0,0,0
"Otu002996",0,0,0
"Otu003003",0,0,0
"Otu003006",0,0,0
"Otu003024",0,0,0
"Otu003054",0,0,0
"Otu003063",0,0,0
"Otu003069",0,0,0
"Otu003076",0,0,0.00926955591429274
"Otu003079",0,0,0
"Otu003083",0,0,0
"Otu003087",0,0,0
"Otu003114",0,0,0
"Otu003120",0,0,0
"Otu003124",0,0,0.0182792207792208
"Otu003138",0,0,0
"Otu003144",0,0,0
"Otu003145",0,0,0
"Otu003153",0,0,0
"Otu003168",0,0,0
"Otu003185",0,0,0
"Otu003186",0,0,0
"Otu003207",0,0,0
"Otu003226",0,0,0
"Otu003278",0,0,0
"Otu003301",0,0,0.000634920634920635
"Otu003316",0,0,0
"Otu003324",0,0,0
"Otu003350",0,0,0
"Otu003356",0,0,0
"Otu003383",0,0,0
"Otu003403",0,0,0
"Otu003408",0,0,0.0193333333333333
"Otu003414",0,0,0.00651515151515151
"Otu003436",0,0,0.000128205128205128
"Otu003461",0,0,0
"Otu003502",0,0,0
"Otu003522",0,0,0
"Otu003563",0,0,0
"Otu003569",0,0,0
"Otu003570",0,0,0
"Otu003571",0,0,0
"Otu003573",0,0,0
"Otu003622",0,0,0
"Otu003639",0,0,0
"Otu003651",0,0,0
"Otu003669",0,0,0
"Otu003679",0,0,0
"Otu003685",0,0,0
"Otu003704",0,0,0
"Otu003727",0,0,0
"Otu003733",0,0,0
"Otu003740",0,0,0
"Otu003741",0,0,0
"Otu003743",0,0,0
"Otu003749",0,0,0
"Otu003758",0,0,0
"Otu003763",0,0,0
"Otu003780",0,0,0.0285119663832899
"Otu003789",0,0,0
"Otu003799",0,0,0
"Otu003840",0,0,0
"Otu003841",0,0,0
"Otu003899",0,0,0
"Otu003979",0,0,0.0037671416392644
"Otu004042",0,0,0
"Otu004049",0,0,0
"Otu004054",0,0,0
"Otu004068",0,0,0
"Otu004124",0,0,0
"Otu004133",0,0,0
"Otu004152",0,0,0
"Otu004162",0,0,0
"Otu004179",0,0,0
"Otu004195",0,0,0
"Otu004201",0,0,0
"Otu004206",0,0,0
"Otu004208",0,0,0
"Otu004234",0,0,0
"Otu004239",0,0,0
"Otu004246",0,0,0
"Otu004293",0,0,0
"Otu004310",0,0,0
"Otu004369",0,0,0
"Otu004385",0,0,0
"Otu004437",0,0,0
"Otu004440",0,0,0.000766233766233764
"Otu004454",0,0,0
"Otu004481",0,0,0
"Otu004494",0,0,0
"Otu004509",0,0,0
"Otu004573",0,0,0
"Otu004581",0,0,0
"Otu004602",0,0,0
"Otu004614",0,0,0
"Otu004633",0,0,0
"Otu004634",0,0,0.0507653985507246
"Otu004663",0,0,0
"Otu004673",0,0,0
"Otu004743",0,0,0
"Otu004801",0,0,0
"Otu004864",0,0,0
"Otu004904",0,0,0.00439560439560439
"Otu004913",0,0,0
"Otu004942",0,0,0
"Otu005000",0,0,0
"Otu005111",0,0,0
"Otu005132",0,0,0
"Otu005144",0,0,0.00160256410256411
"Otu005188",0,0,0
"Otu005269",0,0,0
"Otu005280",0,0,0
"Otu005366",0,0,0
"Otu005371",0,0,0
"Otu005407",0,0,0
"Otu005574",0,0,0
"Otu005772",0,0,0
"Otu005798",0,0,0
"Otu005879",0,0,0
"Otu005932",0,0,0
"Otu005975",0,0,0
"Otu006075",0,0,0
"Otu006249",0,0,0
"Otu006302",0,0,0
"Otu006408",0,0,0
"Otu006515",0,0,0
"Otu006543",0,0,0
"Otu006618",0,0,6.94444444444442e-05
"Otu006713",0,0,0.006875
"Otu006730",0,0,0
"Otu006736",0,0,0
"Otu006749",0,0,0.01525
"Otu006783",0,0,0
"Otu006796",0,0,0
"Otu006978",0,0,0.00916834677419356
"Otu006994",0,0,0.0360476190476191
"Otu007160",0,0,0
"Otu007406",0,0,0
"Otu007462",0,0,0
"Otu007514",0,0,0.00342213342213342
"Otu007519",0,0,0
"Otu007553",0,0,0
"Otu007606",0,0,0
"Otu007743",0,0,0
"Otu008071",0,0,0
"Otu008072",0,0,0
"Otu008200",0,0,0
"Otu008453",0,0,2.38095238095237e-05
"Otu008526",0,0,0
"Otu008550",0,0,0
"Otu008732",0,0,0
"Otu008757",0,0,0
"Otu008910",0,0,0
"Otu008974",0,0,0
"Otu009825",0,0,0
"Otu010372",0,0,0
"Otu010963",0,0,0
"Otu011520",0,0,0
"Otu012209",0,0,0
"Otu012707",0,0,0
"Otu013000",0,0,0
"Otu013895",0,0,0
"Otu016142",0,0,0
"Otu017286",0,0,0
"Otu019168",0,0,0
"Otu019475",0,0,0
"Otu021885",0,0,0
"Otu023475",0,0,0
