"otu","variable","value"
"Otu000010","run_74",2.71967399152727
"Otu000083","run_74",1.63599926984727
"Otu000018","run_74",2.47005731787267
"Otu000037","run_74",2.00880401407593
"Otu000015","run_75",3.48497117606567
"Otu000009","run_75",2.98327373308623
"Otu000003","run_75",3.03610946479467
"Otu000013","run_75",2.39529141110208
"Otu000001","run_75",2.90852263238183
"Otu000040","run_75",2.18360655360623
"Otu000010","run_75",2.14319478737877
"Otu000083","run_75",2.50929027031897
"Otu000018","run_75",1.88085983655
"Otu000037","run_75",2.05103398086939
"Otu000015","run_76",3.52202536457361
"Otu000009","run_76",3.1200987255941
"Otu000003","run_76",2.36621695469327
"Otu000013","run_76",2.56737271619685
"Otu000001","run_76",2.41326911988316
"Otu000040","run_76",2.51984832526929
"Otu000010","run_76",2.97137511974738
"Otu000083","run_76",2.10083897442982
"Otu000018","run_76",2.17721962192968
"Otu000037","run_76",1.72558123152902
"Otu000015","run_77",4.73182190588504
"Otu000009","run_77",2.96488762983516
"Otu000003","run_77",2.33306377317843
"Otu000013","run_77",2.75854025239676
"Otu000001","run_77",2.29114500166465
"Otu000040","run_77",2.43503013762949
"Otu000010","run_77",2.61633132307551
"Otu000083","run_77",1.94828108015134
"Otu000018","run_77",1.84400771210846
"Otu000037","run_77",1.55381426099824
"Otu000015","run_78",4.26234814181117
"Otu000009","run_78",3.59415904512172
"Otu000003","run_78",2.53737071592181
"Otu000013","run_78",2.23706873172873
"Otu000001","run_78",2.22003475222019
"Otu000040","run_78",2.401543347488
"Otu000010","run_78",2.60078673856506
"Otu000083","run_78",2.43300139830723
"Otu000018","run_78",1.88267659505704
"Otu000037","run_78",1.31447207224057
"Otu000015","run_79",3.24139258157991
"Otu000009","run_79",3.41180189172615
"Otu000003","run_79",3.11594663956471
"Otu000013","run_79",2.40506125001779
"Otu000001","run_79",2.61715266262
"Otu000040","run_79",2.10962948115569
"Otu000010","run_79",2.46700806883369
"Otu000083","run_79",2.10205198038558
"Otu000018","run_79",2.05244117771592
"Otu000037","run_79",1.98674503563134
"Otu000015","run_80",3.9475308599727
"Otu000009","run_80",3.837512983458
"Otu000003","run_80",2.98897728352473
"Otu000013","run_80",2.45227287191321
"Otu000001","run_80",2.48718651222272
"Otu000040","run_80",2.26253976813934
"Otu000010","run_80",1.7492188381143
"Otu000083","run_80",2.3749500105117
"Otu000018","run_80",1.6938608240024
"Otu000037","run_80",1.67518081737166
"Otu000015","run_81",4.70540442953644
"Otu000009","run_81",3.43262982248806
"Otu000003","run_81",3.34106907891454
"Otu000013","run_81",2.11493782619011
"Otu000001","run_81",2.14153201799663
"Otu000040","run_81",2.4355576195027
"Otu000010","run_81",2.09676633510495
"Otu000083","run_81",1.88096399821802
"Otu000018","run_81",1.68440538199977
"Otu000037","run_81",1.71019502851031
"Otu000015","run_82",4.80554826948817
"Otu000009","run_82",4.04492536657172
"Otu000003","run_82",2.32748429522001
"Otu000013","run_82",2.22537346811183
"Otu000001","run_82",2.38903608957181
"Otu000040","run_82",2.55068060539907
"Otu000010","run_82",2.15931216856675
"Otu000083","run_82",2.12781546921314
"Otu000018","run_82",1.74560981505108
"Otu000037","run_82",1.20190676049873
"Otu000015","run_83",3.44579131220319
"Otu000009","run_83",3.47785649779694
"Otu000003","run_83",2.67742774301883
"Otu000013","run_83",2.60795554439634
"Otu000001","run_83",2.41734135149828
"Otu000040","run_83",2.23117896221365
"Otu000010","run_83",2.36590834005502
"Otu000083","run_83",1.84529953781637
"Otu000018","run_83",2.11818533949193
"Otu000037","run_83",2.42574767920175
"Otu000015","run_84",4.04288763734836
"Otu000009","run_84",3.31202823342617
"Otu000003","run_84",2.9541811611184
"Otu000013","run_84",2.67633882966959
"Otu000001","run_84",2.28325766214628
"Otu000040","run_84",2.24821840744304
"Otu000010","run_84",2.24501757551724
"Otu000083","run_84",2.42862688406633
"Otu000018","run_84",1.84699715894721
"Otu000037","run_84",1.48052337339432
"Otu000015","run_85",3.19938955987017
"Otu000009","run_85",3.06937775729074
"Otu000003","run_85",3.04290307027559
"Otu000013","run_85",2.87644825613336
"Otu000001","run_85",2.79221220507098
"Otu000040","run_85",2.01522239003694
"Otu000010","run_85",2.09260280756147
"Otu000083","run_85",2.5853454694085
"Otu000018","run_85",2.08113059889791
"Otu000037","run_85",1.73459865468512
"Otu000015","run_86",4.63993759556047
"Otu000009","run_86",3.41597153967593
"Otu000003","run_86",2.62463158811496
"Otu000013","run_86",2.61984591223784
"Otu000001","run_86",2.43701686554467
"Otu000040","run_86",2.41812433583487
"Otu000010","run_86",2.27259706538235
"Otu000083","run_86",1.69667267623468
"Otu000018","run_86",1.89766241635317
"Otu000037","run_86",1.51600154352261
"Otu000015","run_87",3.04962351368554
"Otu000009","run_87",3.33991337954419
"Otu000003","run_87",2.70685641724763
"Otu000013","run_87",2.83235566278145
"Otu000001","run_87",2.38958762674527
"Otu000040","run_87",2.6631195299525
"Otu000010","run_87",2.15867624044604
"Otu000083","run_87",2.14617538812105
"Otu000018","run_87",1.95985526782805
"Otu000037","run_87",2.25576005057137
"Otu000015","run_88",3.44734706702059
"Otu000009","run_88",3.07346349186567
"Otu000003","run_88",2.96608476071461
"Otu000013","run_88",2.42936623082403
"Otu000001","run_88",2.40119675321061
"Otu000040","run_88",2.53356598688276
"Otu000010","run_88",2.43451480690822
"Otu000083","run_88",2.75581628887715
"Otu000018","run_88",1.6194154883874
"Otu000037","run_88",1.80153681761664
"Otu000015","run_89",4.80787585563596
"Otu000009","run_89",3.21000290945086
"Otu000003","run_89",2.96545766825775
"Otu000013","run_89",2.10685042383761
"Otu000001","run_89",2.31944264441696
"Otu000040","run_89",2.31977746456798
"Otu000010","run_89",2.20773596571392
"Otu000083","run_89",2.08463254199666
"Otu000018","run_89",1.87982275822657
"Otu000037","run_89",1.65147869097266
"Otu000015","run_90",3.29682058013364
"Otu000009","run_90",2.82889621366627
"Otu000003","run_90",2.86179141925522
"Otu000013","run_90",2.48051736476369
"Otu000001","run_90",2.83804355910351
"Otu000040","run_90",2.33930217174193
"Otu000010","run_90",2.11751184584958
"Otu000083","run_90",2.35428180442244
"Otu000018","run_90",2.17699749638019
"Otu000037","run_90",2.0998119036579
"Otu000015","run_91",3.38580058595074
"Otu000009","run_91",3.40735234436619
"Otu000003","run_91",2.78446051307218
"Otu000013","run_91",2.14727288053051
"Otu000001","run_91",2.22101475171694
"Otu000040","run_91",2.30987996369795
"Otu000010","run_91",2.81553519272961
"Otu000083","run_91",2.43276777974427
"Otu000018","run_91",1.9587326750693
"Otu000037","run_91",2.02949100543001
"Otu000015","run_92",4.60899231318418
"Otu000009","run_92",3.76074296751977
"Otu000003","run_92",2.99313606233712
"Otu000013","run_92",2.63566024838125
"Otu000001","run_92",1.83820443792511
"Otu000040","run_92",2.73157857678969
"Otu000010","run_92",2.27236755290354
"Otu000083","run_92",1.93543095288841
"Otu000018","run_92",1.63617565574537
"Otu000037","run_92",1.17424969386402
"Otu000015","run_93",4.56438509910845
"Otu000009","run_93",3.71964107397865
"Otu000003","run_93",2.53288165818099
"Otu000013","run_93",2.08724198455749
"Otu000001","run_93",2.39791415245934
"Otu000040","run_93",2.53746405203408
"Otu000010","run_93",1.92917152257501
"Otu000083","run_93",2.25398561977666
"Otu000018","run_93",1.94141469367425
"Otu000037","run_93",1.52936168211662
"Otu000015","run_94",3.54909873498661
"Otu000009","run_94",3.27446513118395
"Otu000003","run_94",3.2519222468001
"Otu000013","run_94",2.22232062110173
"Otu000001","run_94",2.56352306106461
"Otu000040","run_94",2.11971961692537
"Otu000010","run_94",2.51245990785107
"Otu000083","run_94",2.01205095243454
"Otu000018","run_94",2.03095220972442
"Otu000037","run_94",2.04310290254299
"Otu000015","run_95",4.49332248617911
"Otu000009","run_95",3.46198247923686
"Otu000003","run_95",2.27602867899942
"Otu000013","run_95",2.40858744739738
"Otu000001","run_95",2.01125243239233
"Otu000040","run_95",2.67349826647094
"Otu000010","run_95",2.03053693657468
"Otu000083","run_95",2.69775758837366
"Otu000018","run_95",1.91752543639636
"Otu000037","run_95",1.48489286336385
"Otu000015","run_96",4.35420879207749
"Otu000009","run_96",3.84308855003027
"Otu000003","run_96",3.10020193228999
"Otu000013","run_96",2.1412389279053
"Otu000001","run_96",1.9778454980929
"Otu000040","run_96",1.90426762750692
"Otu000010","run_96",2.44651213285542
"Otu000083","run_96",2.28291268189039
"Otu000018","run_96",1.97762565014901
"Otu000037","run_96",1.33055974566385
"Otu000015","run_97",3.9565130390142
"Otu000009","run_97",3.67412909333543
"Otu000003","run_97",2.72715481434255
"Otu000013","run_97",2.51180228594158
"Otu000001","run_97",2.34866796453174
"Otu000040","run_97",2.31504780009018
"Otu000010","run_97",2.37337299620246
"Otu000083","run_97",1.97230728832072
"Otu000018","run_97",1.7351637353371
"Otu000037","run_97",1.8650717521148
"Otu000015","run_98",3.10047633450141
"Otu000009","run_98",2.47598897660393
"Otu000003","run_98",3.39980674645111
"Otu000013","run_98",2.55849960235634
"Otu000001","run_98",2.46136512145811
"Otu000040","run_98",2.24669317187885
"Otu000010","run_98",2.76891761578671
"Otu000083","run_98",2.18971004822523
"Otu000018","run_98",2.12804924499508
"Otu000037","run_98",2.07664698389706
"Otu000015","run_99",3.73026196316513
"Otu000009","run_99",3.1224266299545
"Otu000003","run_99",3.20335320811015
"Otu000013","run_99",2.41274587864342
"Otu000001","run_99",2.87777294639794
"Otu000040","run_99",2.52652622565708
"Otu000010","run_99",2.07824026623325
"Otu000083","run_99",2.41195355079954
"Otu000018","run_99",1.72342435658839
"Otu000037","run_99",1.42637189752751
"Otu000015","run_100",3.415056933127
"Otu000009","run_100",3.36931227664341
"Otu000003","run_100",2.65946012022797
"Otu000013","run_100",1.98006368260065
"Otu000001","run_100",2.66947137289451
"Otu000040","run_100",2.28865458706977
"Otu000010","run_100",2.56333876415482
"Otu000083","run_100",2.21760254782598
"Otu000018","run_100",2.16710469883485
"Otu000037","run_100",2.16301193969797
