"Variable","median_mda","iqr25","iqr75"
"Otu000616",0,0,0.0171861823676839
"Otu000618",0,0,0.0172678571428572
"Otu000620",0,0,0.0103044871794872
"Otu000621",0,0,0.0284558823529412
"Otu000624",0,0,0.00672190656565656
"Otu000627",0,0,0.018289627039627
"Otu000628",0,0,0.0188676470588235
"Otu000633",0,0,0.0346102235360547
"Otu000636",0,0,0.00151282051282052
"Otu000641",0,0,0
"Otu000646",0,0,0
"Otu000649",0,0,0.0135411255411255
"Otu000653",0,0,0.0275627705627706
"Otu000654",0,0,0.0149883900928793
"Otu000661",0,0,0.0144078947368421
"Otu000664",0,0,0.0140227272727273
"Otu000665",0,0,0.0114206349206349
"Otu000670",0,0,0.0214978958728959
"Otu000674",0,0,0.0175717171717172
"Otu000679",0,0,0.0175793650793651
"Otu000681",0,0,0.0180049296225767
"Otu000683",0,0,0
"Otu000685",0,0,0.0188545751633987
"Otu000689",0,0,0.00925599128540306
"Otu000690",0,0,0.0109253246753247
"Otu000696",0,0,0.00675224089635855
"Otu000697",0,0,0.0142222222222222
"Otu000700",0,0,0.0201624917909748
"Otu000701",0,0,0.00516421568627451
"Otu000703",0,0,0.00602219873150106
"Otu000709",0,0,0.0108360429827821
"Otu000712",0,0,0.0176704545454545
"Otu000713",0,0,0.000582750582750577
"Otu000717",0,0,0.0167355889724311
"Otu000719",0,0,0.0242032828282828
"Otu000720",0,0,0.0188055555555555
"Otu000721",0,0,0.0159868421052631
"Otu000723",0,0,0.0138494913457743
"Otu000725",0,0,0.0165833333333333
"Otu000727",0,0,0.00649087206652996
"Otu000729",0,0,0.0188244047619048
"Otu000733",0,0,0.00597321428571428
"Otu000734",0,0,0.0140056818181818
"Otu000735",0,0,0.00102777777777778
"Otu000736",0,0,0.013029121993625
"Otu000740",0,0,0.0185952380952381
"Otu000741",0,0,0.0161538461538462
"Otu000742",0,0,0.01760407239819
"Otu000745",0,0,0.0168904157857646
"Otu000749",0,0,0.0139918414918415
"Otu000754",0,0,0.00147619047619049
"Otu000755",0,0,0.0194540352372833
"Otu000758",0,0,0.00762179487179487
"Otu000759",0,0,0.0102638888888889
"Otu000760",0,0,0.011728836204446
"Otu000761",0,0,0.0173015873015873
"Otu000763",0,0,0.000991071428571437
"Otu000764",0,0,0
"Otu000769",0,0,0.0161154188948307
"Otu000770",0,0,0.0167857142857143
"Otu000774",0,0,0.0193695740365112
"Otu000777",0,0,0.00660046035046036
"Otu000795",0,0,0.0148144736842105
"Otu000799",0,0,0.0116217653314428
"Otu000800",0,0,0.0193325414422975
"Otu000802",0,0,0.0109239766081871
"Otu000820",0,0,0.0190119047619048
"Otu000821",0,0,0.0160962643678161
"Otu000822",0,0,0.000351010101010099
"Otu000823",0,0,0.00779761904761904
"Otu000825",0,0,0.00882016103814885
"Otu000826",0,0,0.0128206168831169
"Otu000830",0,0,0.0179033251416972
"Otu000833",0,0,0.00041899766899768
"Otu000839",0,0,0.0206006493506494
"Otu000842",0,0,0.0141359649122807
"Otu000848",0,0,0.0182435064935065
"Otu000853",0,0,0.0106146377469907
"Otu000854",0,0,0.0167631578947368
"Otu000856",0,0,0
"Otu000869",0,0,0.017750512026673
"Otu000872",0,0,0.0206801139374669
"Otu000875",0,0,0.0160245098039216
"Otu000877",0,0,0.0221313759831422
"Otu000878",0,0,0.0164125615763547
"Otu000882",0,0,0.0102359916298535
"Otu000886",0,0,0.015
"Otu000887",0,0,0.0154007936507937
"Otu000888",0,0,0.00495215311004784
"Otu000889",0,0,0.00197450980392157
"Otu000900",0,0,0.00623502466525721
"Otu000905",0,0,0.00952922077922078
"Otu000907",0,0,0.000476190476190477
"Otu000908",0,0,0.0236071428571429
"Otu000911",0,0,0.0290570168230727
"Otu000920",0,0,0.00547689075630252
"Otu000923",0,0,0.00454010025062656
"Otu000924",0,0,0.00714123376623376
"Otu000925",0,0,0.0186009615384615
"Otu000926",0,0,0.0126823718916742
"Otu000928",0,0,0.00348039215686275
"Otu000935",0,0,0
"Otu000941",0,0,0.0037061403508772
"Otu000943",0,0,0.0237981601731602
"Otu000944",0,0,0
"Otu000952",0,0,0.00325816940895302
"Otu000958",0,0,0.0191288481633309
"Otu000960",0,0,0.0187222222222222
"Otu000970",0,0,0.021967032967033
"Otu000972",0,0,0.0119714452214452
"Otu000975",0,0,0.0117261904761905
"Otu000980",0,0,0.0191865357643759
"Otu000981",0,0,0.0187993421052632
"Otu000990",0,0,0.0107083333333333
"Otu000991",0,0,0.00023611111111111
"Otu000994",0,0,0.0205714285714286
"Otu001000",0,0,0
"Otu001001",0,0,0.00867272727272728
"Otu001004",0,0,0.0188125
"Otu001008",0,0,0.0136743951612903
"Otu001009",0,0,0.0163723210788428
"Otu001014",0,0,0.0178280423280423
"Otu001022",0,0,0.016474358974359
"Otu001026",0,0,0.010021125918655
"Otu001027",0,0,0.0168333333333333
"Otu001028",0,0,0.0129007246376812
"Otu001030",0,0,0.0143125
"Otu001033",0,0,0
"Otu001035",0,0,0.014724025974026
"Otu001041",0,0,0.0163177071466545
"Otu001043",0,0,0.0166899563850783
"Otu001048",0,0,0.0166385135135135
"Otu001049",0,0,0.0192015873015873
"Otu001053",0,0,0.000858870967741938
"Otu001056",0,0,0
"Otu001063",0,0,0.0122943722943723
"Otu001080",0,0,0.00666233766233766
"Otu001086",0,0,0.00899350649350648
"Otu001090",0,0,0.0154988965542821
"Otu001095",0,0,0.0192715617715618
"Otu001097",0,0,0.0166666666666667
"Otu001102",0,0,0.0188773148148148
"Otu001103",0,0,0.0104465877259995
"Otu001106",0,0,0.017593984962406
"Otu001109",0,0,0.0159203347634938
"Otu001110",0,0,0.0171955128205128
"Otu001111",0,0,0.0194829300899961
"Otu001116",0,0,0.0150428255891618
"Otu001120",0,0,0.0133839571674937
"Otu001122",0,0,0.01
"Otu001123",0,0,0.011663287250384
"Otu001128",0,0,0.0172460317460317
"Otu001129",0,0,0.0180948340874811
"Otu001133",0,0,0.0187711936384112
"Otu001135",0,0,0.0167355889724311
"Otu001137",0,0,0.010155462184874
"Otu001139",0,0,0.0182517482517483
"Otu001140",0,0,0.00834531772575251
"Otu001142",0,0,0.0165099564039119
"Otu001145",0,0,0.0138961038961039
"Otu001147",0,0,0.00503205128205128
"Otu001151",0,0,0.0163413978494624
"Otu001152",0,0,0.0108091908091908
"Otu001153",0,0,0
"Otu001156",0,0,0.0173479781088477
"Otu001158",0,0,0.0146447368421053
"Otu001165",0,0,5.55555555555554e-05
"Otu001170",0,0,0.0191478260869565
"Otu001172",0,0,0.015
"Otu001174",0,0,0.0101797101449275
"Otu001177",0,0,0.0165844659726238
"Otu001178",0,0,0.00446428571428571
"Otu001179",0,0,0.0185952380952381
"Otu001181",0,0,0.00957376857376858
"Otu001184",0,0,0.00243333333333335
"Otu001194",0,0,0.00515712945590995
"Otu001195",0,0,0
"Otu001199",0,0,0.00760227272727273
"Otu001200",0,0,0.00233333333333334
"Otu001201",0,0,0.00751987188224067
"Otu001203",0,0,0.0219856459330144
"Otu001206",0,0,0.0104444444444444
"Otu001214",0,0,0.00735620300751879
"Otu001218",0,0,0.0159755244755245
"Otu001222",0,0,0.00650877192982455
"Otu001229",0,0,7.14285714285712e-05
"Otu001231",0,0,0
"Otu001232",0,0,0.0024055944055944
"Otu001242",0,0,0.000277777777777777
"Otu001249",0,0,0.0189035087719298
"Otu001252",0,0,0.00583377896613192
"Otu001254",0,0,0.0094392666157372
"Otu001259",0,0,0.0216845238095238
"Otu001261",0,0,0.00341071428571429
"Otu001262",0,0,0.00626426270991487
"Otu001280",0,0,0.00452595197671599
"Otu001284",0,0,0.00266666666666667
"Otu001286",0,0,0.013375
"Otu001290",0,0,0.0106612520938897
"Otu001295",0,0,0.0108030303030303
"Otu001296",0,0,0
"Otu001305",0,0,0.0017473474801061
"Otu001307",0,0,0.0191757632611291
"Otu001309",0,0,0.015
"Otu001312",0,0,0.0189285714285714
"Otu001317",0,0,0.0141780397022332
"Otu001324",0,0,0.00365196078431373
"Otu001329",0,0,0.00581980519480519
"Otu001331",0,0,0.0101666666666667
"Otu001334",0,0,0.0136764705882353
"Otu001335",0,0,0.00889880952380953
"Otu001346",0,0,0
"Otu001354",0,0,0.00551388888888889
"Otu001374",0,0,0.0300665255796835
"Otu001378",0,0,0
"Otu001380",0,0,0.0142718787060892
"Otu001383",0,0,0.013296992481203
"Otu001395",0,0,0.00456728778467909
"Otu001401",0,0,0.015206043956044
"Otu001404",0,0,0.016
"Otu001410",0,0,0.00427972027972029
"Otu001413",0,0,0.0139433127847762
"Otu001414",0,0,0.00533823529411765
"Otu001415",0,0,0.0162857142857143
"Otu001419",0,0,0.0180056759545924
"Otu001423",0,0,0.0135497689247689
"Otu001426",0,0,0
"Otu001429",0,0,0.0182206093644354
"Otu001433",0,0,0.01390625
"Otu001435",0,0,0.00953320802005013
"Otu001438",0,0,0.0138038277511962
"Otu001441",0,0,0.0146809440559441
"Otu001447",0,0,0.0140677117000647
"Otu001451",0,0,0.00339310689310689
"Otu001463",0,0,0.00735952380952381
"Otu001471",0,0,0.0169611528822055
"Otu001495",0,0,0.0225200044208665
"Otu001499",0,0,0.0124891774891775
"Otu001508",0,0,0.0152460317460317
"Otu001518",0,0,0.00211923583662715
"Otu001520",0,0,0.0254881483640249
"Otu001527",0,0,0.0185128205128205
"Otu001531",0,0,0.0171428571428571
"Otu001532",0,0,0.0026888528138528
"Otu001544",0,0,0.0102579737335835
"Otu001553",0,0,0.000921052631578947
"Otu001568",0,0,0.00205794205794208
"Otu001577",0,0,0
"Otu001579",0,0,0.0131846846846847
"Otu001580",0,0,0.0104308712121212
"Otu001584",0,0,0.0114752642992681
"Otu001586",0,0,0.0123924925649064
"Otu001593",0,0,0.000797619047619048
"Otu001596",0,0,0.0195260180995475
"Otu001600",0,0,0.0154166666666667
"Otu001613",0,0,0.00686126373626374
"Otu001633",0,0,0
"Otu001638",0,0,0.00596428571428571
"Otu001651",0,0,0.00679400868739102
"Otu001656",0,0,0.00615192946588294
"Otu001657",0,0,0.0137186182992635
"Otu001666",0,0,0
"Otu001707",0,0,0.0189832535885168
"Otu001714",0,0,0.0264489706382538
"Otu001727",0,0,0
"Otu001751",0,0,0.00750724637681159
"Otu001765",0,0,0.00238095238095238
"Otu001766",0,0,0.0153728994582653
"Otu001803",0,0,0.00721523866551933
"Otu001806",0,0,0.01875
"Otu001807",0,0,0.00913095238095238
"Otu001823",0,0,0.0184166666666667
"Otu001828",0,0,0.00540563725490195
"Otu001872",0,0,7.00280112044815e-06
"Otu001877",0,0,0.0191394927536232
"Otu001880",0,0,0.00136495148995149
"Otu001888",0,0,0.0124910873440285
"Otu001895",0,0,0.0186875
"Otu001906",0,0,0.0109761904761905
"Otu001908",0,0,0.0101670506912442
"Otu001933",0,0,0.016310421286031
"Otu001940",0,0,0.0129010517021454
"Otu001941",0,0,0.0194352042728635
"Otu001949",0,0,0.00226270805218174
"Otu001959",0,0,0.0102222222222222
"Otu001961",0,0,0.0174404761904762
"Otu001963",0,0,0.0150378787878788
"Otu001970",0,0,0.00908958198664081
"Otu002003",0,0,0.00589166666666667
"Otu002020",0,0,0
"Otu002021",0,0,0.00757034632034632
"Otu002024",0,0,0.0203776278069756
"Otu002036",0,0,0.0170119586296057
"Otu002047",0,0,0.0153643578643579
"Otu002050",0,0,0
"Otu002056",0,0,0.00265196078431373
"Otu002072",0,0,0.00904166666666667
"Otu002082",0,0,0.017684362934363
"Otu002088",0,0,0
"Otu002089",0,0,0.01479541548283
"Otu002095",0,0,0.0179440789473684
"Otu002098",0,0,0
"Otu002122",0,0,0
"Otu002138",0,0,0.00202437792092964
"Otu002154",0,0,6.19195046439636e-05
"Otu002155",0,0,0.00340073529411765
"Otu002188",0,0,0
"Otu002194",0,0,0.017948717948718
"Otu002209",0,0,0.00708333333333334
"Otu002210",0,0,0.0154166666666667
"Otu002340",0,0,0.00586064129668781
"Otu002345",0,0,0.00822874973996254
"Otu002383",0,0,0.0173349282296651
"Otu002397",0,0,0.0104761904761905
"Otu002408",0,0,0
"Otu002413",0,0,0
"Otu002415",0,0,0.00271428571428572
"Otu002476",0,0,0
"Otu002561",0,0,0.0159836956521739
"Otu002592",0,0,0.0168321234119782
"Otu002594",0,0,0
"Otu002596",0,0,0.0170944741532977
"Otu002632",0,0,0.00617944147355912
"Otu002657",0,0,0.000978021978021977
"Otu002659",0,0,0.0153839143312827
"Otu002704",0,0,0.00607563025210084
"Otu002737",0,0,0.00419047619047619
"Otu002738",0,0,0.00408910533910534
"Otu002740",0,0,0
"Otu002805",0,0,0.00458333333333334
"Otu002827",0,0,0.0189166666666667
"Otu002869",0,0,0.0123945433436532
"Otu002935",0,0,0.00688988095238095
"Otu002965",0,0,0.0168214521976132
"Otu002969",0,0,0.00533333333333333
"Otu002979",0,0,0.0280810709071579
"Otu002986",0,0,0.0181939307260245
"Otu002996",0,0,0.00699983428244298
"Otu003012",0,0,0.00829166666666667
"Otu003017",0,0,0.00476419601419602
"Otu003032",0,0,0.0106759725400458
"Otu003069",0,0,0.001875
"Otu003076",0,0,0.0210080102096231
"Otu003087",0,0,0.00655753968253968
"Otu003093",0,0,0
"Otu003151",0,0,0
"Otu003335",0,0,0.00528663003663004
"Otu003357",0,0,0.0158681318681319
"Otu003408",0,0,0.00123511904761905
"Otu003415",0,0,0.00625824175824176
"Otu003582",0,0,0.00200420168067227
"Otu003627",0,0,0.00133333333333334
"Otu003651",0,0,0.0120444444444444
"Otu003685",0,0,0
"Otu003701",0,0,0
"Otu003726",0,0,0.0166313620589936
"Otu004102",0,0,0
"Otu004201",0,0,0.0163431850012733
"Otu004238",0,0,0
"Otu004286",0,0,0.00935300634030217
"Otu004384",0,0,0
"Otu004579",0,0,0.0077710609935674
"Otu004633",0,0,0.0112255411255411
"Otu004634",0,0,0.0148860294117647
"Otu004688",0,0,0.016980745692496
"Otu004881",0,0,0.00298181818181818
"Otu005269",0,0,0.0100396825396825
"Otu006408",0,0,0.01
"Otu007118",0,0,0
"Otu008928",0,0,0
"Otu009374",0,0,0
"Otu009487",0,0,0.0248948231319555
"Otu012806",0,0,0
"Otu013807",0,0,0.0167857142857143
