"","Otu000012","Otu000005","Otu000030","Otu000004","Otu000008","Otu000018","Otu000002","Otu000082","Otu000027","Otu000124","Otu000020"
"3345650",0.0555080315559357,0.0767037353863701,0.00361182397110541,0.0257580077939359,0.0316509837467921,0.00047523999619808,0.0622564395019485,0.00104552799163578,0.00931470392548237,0.0018059119855527,0.00494249596046003
"3347653",0.0095047999239616,0.00095047999239616,0.00437220796502234,0.000760383993916928,0.00959984792320122,0.00047523999619808,0.0323163197414694,0.00104552799163578,0,0.00114057599087539,0.0254728637962171
"3357650",0.00465735196274118,0.108449767132402,0.00940975192472198,0.144377910844977,0.0498051516015588,0.00266134397870925,0.0164433038684536,9.5047999239616e-05,0.014352247885182,0.000855431993156544,0.0268985837848113
"3363660",0.00541773595665811,0.00579792795361658,0.0718562874251497,0.0123562399011501,0.00684345594525235,0.0217659918258721,0.0219560878243513,0.00361182397110541,0.0110255679117955,0.00513259195893926,0.0135918638912651
"3367653",0.033171751734626,0.00266134397870925,0.00247124798023002,0.00570287995437696,0.00114057599087539,0.00399201596806387,0.0166333998669328,0.000285143997718848,0.000570287995437696,0.00152076798783386,0.00275639197794886
"3377650",0.00579792795361658,0.117859519057124,0.00218610398251117,0.152361942781104,0.0116909039064728,0.0323163197414694,0.0298450717612394,0.00047523999619808,0.00209105598327155,0.00484744796122042,0.00123562399011501
"3403653",0.0271837277825302,0.00247124798023002,0.0101701359186389,0.0018059119855527,0.0271837277825302,0.000285143997718848,0.0509457275924342,0.0023761999809904,9.5047999239616e-05,0.00684345594525235,0.0153027278775782
"3405653",0.0146373918829009,0.000380191996958464,0.00978994392168045,0.00133067198935462,0.0018059119855527,0.00171086398631309,0.0264233437886132,0.00171086398631309,0,0.00541773595665811,0.000380191996958464
"3407653",0.00883946392928429,0.0276589677787283,0.00199600798403194,0.0259481037924152,0.101226119190191,0.0089345119285239,0.0223362798213098,0.00313658397490733,0.0124512879003897,0.020055127839559,0
"3415660",0.000380191996958464,0.0780344073757247,0.00142571998859424,0.17080125463359,0.0308905997528752,0.00114057599087539,9.5047999239616e-05,0.000285143997718848,0.000285143997718848,0.000190095998479232,0.000190095998479232
"3421653",0.000760383993916928,0.0203402718372778,0.282577701739378,0.0129265278965878,0.00228115198175078,0.050755631593955,0.0489497196084022,0.00114057599087539,0.00133067198935462,0,0
"3427670",0.00161581598707347,0.145138294838894,0.00902955992776352,0.115388271076894,0.0136869118905047,9.5047999239616e-05,0.0210056078319551,0.000380191996958464,0.029940119760479,0.00503754395969965,0
"3429653",0.0312707917498337,0.00114057599087539,0.00275639197794886,0.00047523999619808,0.0123562399011501,0.0018059119855527,9.5047999239616e-05,0.00114057599087539,0,9.5047999239616e-05,0.00266134397870925
"3433650",0.0273738237810094,0.039349871685201,0.0023761999809904,0.0389696796882426,0.00836422393308621,0.0360231917118145,0.00047523999619808,0.000570287995437696,0.00665335994677312,9.5047999239616e-05,0.0216709438266324
"3439680",0.0298450717612394,0.0172036878623705,0.00323163197414694,0.0415359756677122,0.0226214238190286,0,0.0421062636631499,0.000380191996958464,0.0135918638912651,0.0029464879764281,0.0187244558502044
"3477660",0.0187244558502044,0.028704495770364,0.00047523999619808,0.00836422393308621,0.0130215758958274,0.000760383993916928,0.017583879859329,0.000190095998479232,0.00152076798783386,0.00104552799163578,0.00798403193612774
"3481660",0,0.0290846877673225,0.00142571998859424,0.00570287995437696,0.0210056078319551,0.000285143997718848,0.000190095998479232,0.000190095998479232,0.00313658397490733,9.5047999239616e-05,0.000380191996958464
"3483651",0.0238570478091436,0.0120710959034312,0.00484744796122042,0.000760383993916928,0.00978994392168045,0.000285143997718848,0.13116623895067,9.5047999239616e-05,0.00209105598327155,0.00152076798783386,0.00703355194373158
"3485680",0.00541773595665811,0.0416310236669518,0.000190095998479232,0.011880999904952,0.0214808478281532,0.0278490637772075,0.0128314798973482,9.5047999239616e-05,0.00351677597186579,9.5047999239616e-05,0.0123562399011501
"3487650",0.00342172797262618,0.00427715996578272,0.00256629597946963,0.0023761999809904,0.00779393593764851,9.5047999239616e-05,0.0153027278775782,9.5047999239616e-05,0.000760383993916928,0.00104552799163578,0.00646326394829389
"3491650",0.00522763995817888,0.0667236954662104,0.00114057599087539,0.117764471057884,0.00760383993916928,0.00171086398631309,0.0247124798023002,0,0.0352628077178975,0.00408706396730349,0.0104552799163578
"3495650",0.00845927193232583,0.0817412793460698,0.00123562399011501,0.00332667997338656,0.0157779678737763,0,0.00541773595665811,9.5047999239616e-05,0.00845927193232583,9.5047999239616e-05,0.00484744796122042
"3499660",0.00351677597186579,0.0350727117194183,0.000760383993916928,9.5047999239616e-05,0.00313658397490733,0.00095047999239616,0.00788898393688813,0.000190095998479232,0.0109305199125558,0.000760383993916928,0.00902955992776352
"3501650",0.0426765516585876,0.00266134397870925,0.0837372873301017,0.0167284478661724,0.0263282957893736,0.00503754395969965,0.0550327915597377,0.000380191996958464,0,0.00190095998479232,0.00484744796122042
"3511650",0.0191996958464024,0.00817412793460698,0.000665335994677312,0.00275639197794886,0.00798403193612774,0.000190095998479232,0.112061591103507,0.000285143997718848,0.00104552799163578,0.00152076798783386,0.0130215758958274
"3515660",0.00684345594525235,0.00902955992776352,0.000380191996958464,0.00389696796882426,0.0191046478471628,0.00190095998479232,0.00104552799163578,9.5047999239616e-05,9.5047999239616e-05,0,0.00788898393688813
"3517653",0.0846877673224979,0.00370687197034502,0.00750879193992966,0.0041821119665431,0.0550327915597377,0.000665335994677312,0.0109305199125558,0.00171086398631309,0.00047523999619808,0.00779393593764851,0.00741374394069005
"3519670",0.0201501758387986,0.00513259195893926,0.000570287995437696,0.00161581598707347,0.00788898393688813,0.000190095998479232,0.0209105598327155,9.5047999239616e-05,0.00123562399011501,0.000855431993156544,0.0518011595855907
"3527670",0.0258530557931756,0.0108354719133162,0.0499001996007984,0.0219560878243513,0.0359281437125748,0.00427715996578272,0.0433418876532649,0.00047523999619808,0.00855431993156544,0.0029464879764281,0.00342172797262618
"3529653",0.058169375534645,0.00228115198175078,0.0100750879193993,0.00114057599087539,0.0065583119475335,0.000190095998479232,0.0303203117574375,0.00095047999239616,0.000570287995437696,9.5047999239616e-05,0.0164433038684536
"3531650",0.011880999904952,0.0408706396730349,0.00380191996958464,0.00332667997338656,0.00807907993536736,0.0071285999429712,0.016823495865412,0.000570287995437696,0.000665335994677312,0.00104552799163578,0.0275639197794886
"3537650",0.0457180876342553,0.0115008079079935,0.0216709438266324,0.0286094477711244,0.0089345119285239,0.0120710959034312,0.0257580077939359,0.000380191996958464,0.00332667997338656,0.00123562399011501,0.00665335994677312
"3561650",0.00845927193232583,0.00798403193612774,0.000190095998479232,0.00228115198175078,0.00855431993156544,0.00190095998479232,0.0446725596426195,0.000380191996958464,0.000190095998479232,0.000190095998479232,0.0089345119285239
